LineId,Month,Date,Time,User,Component,PID,Address,Content,EventId,EventTemplate
1587,Jul,6,23:33:55,calvisitor-10-105-162-178,SpotlightNetHelper,352,,"['CFPasteboardRef', 'CFPasteboardCreate(CFAllocatorRef', ',', 'CFStringRef)', ':', 'failed', 'to', 'create', 'global', 'data']",64822c3f,"CFPasteboardRef CFPasteboardCreate(CFAllocatorRef , CFStringRef) : failed to create global data"
1588,Jul,7,00:01:59,calvisitor-10-105-162-178,kernel,0,,"['Sandbox', ':', 'SpotlightNetHelp(352)', 'deny(1)', 'ipc-posix-shm-read-data', 'CFPBS', ':', '186A7', ':']",284808fe,Sandbox : SpotlightNetHelp(352) deny(1) ipc-posix-shm-read-data CFPBS : 186A7 :
1589,Jul,7,00:02:27,calvisitor-10-105-162-178,Safari,9852,,"['tcp_connection_tls_session_error_callback_imp', '<*>', '__tcp_connection_tls_session_callback_write_block_invoke.434', 'error', '<*>']",32614d3a,tcp_connection_tls_session_error_callback_imp <*> <*> error <*>
1590,Jul,7,00:09:34,calvisitor-10-105-162-178,QQ,10018,,"['FA||Url||taskID[2019353724]', 'dealloc']",a507ad97,<*> dealloc
1591,Jul,7,00:10:01,calvisitor-10-105-162-178,taskgated,273,,"['no', 'application', 'identifier', 'provided', ',', ""can't"", 'use', 'provisioning', 'profiles', '[pid', '=', '37563]']",17c98d0c,"no application identifier provided , can't use provisioning profiles [pid = 37563]"
1592,Jul,7,00:12:09,calvisitor-10-105-162-178,SpotlightNetHelper,352,,"['tcp_connection_destination_handle_tls_close_notify', '<*>', 'closing', 'socket', 'due', 'to', 'TLS', 'CLOSE_NOTIFY', 'alert']",ac18d0cb,tcp_connection_destination_handle_tls_close_notify <*> closing socket due to TLS CLOSE_NOTIFY alert
1593,Jul,7,00:24:41,calvisitor-10-105-162-178,com.apple.WebKit.Networking,9854,,"['CFNetwork', 'SSLHandshake', 'failed', '(-9802)']",24e0fa9d,CFNetwork SSLHandshake failed (-9802)
1594,Jul,7,00:26:36,calvisitor-10-105-162-178,Preview,11512,,"['Unable', 'to', 'simultaneously', 'satisfy', 'constraints', ':', '(', '""', '<NSLayoutConstraint', ':', '0x7f8efa7db140', 'H', ':', '[NSImageView', ':', '0x7f8efa7db900(38)]>', '""', ',', '""', '<NSLayoutConstraint', ':', '0x7f8efa7cbe00', 'H', ':', '|-(14)-[NSImageView', ':', '0x7f8efa7db900]', '(Names', ':', 'PageItemCell', ':', '0x7f8efa7cb450', ',', ""'|'"", ':', 'PageItemCell', ':', '0x7f8efa7cb450', ')>', '""', ',', '""', '<NSLayoutConstraint', ':', '0x7f8f17556f20', ""'NSView-Encapsulated-Layout-Width'"", 'H', ':', '[PageItemCell(73)]', '(Names', ':', 'PageItemCell', ':', '0x7f8efa7cb450', ')>', '""', ',', '""', '<NSLayoutConstraint', ':', '0x7f8efa7dc1c0', 'H', ':', '[NSImageView', ':', '0x7f8efa7db900]-(10)-[NSTextField', ':', '0x7f8efa7da9a0]>', '""', ',', '""', '<NSLayoutConstraint', ':', '0x7f8efa7cbf70', 'H', ':', '[NSTextField', ':', '0x7f8f02f1da90]-(14)-|', '(Names', ':', 'PageItemCell', ':', '0x7f8efa7cb450', ',', ""'|'"", ':', 'PageItemCell', ':', '0x7f8efa7cb450', ')>', '""', ',', '""', '<NSLayoutConstraint', ':', '0x7f8efa7dc350', 'H', ':', '[NSTextField', ':', '0x7f8efa7da9a0]-(>', '=', 'NSSpace(8))-[NSTextField', ':', '0x7f8f02f1da90]>', '""', ')', 'Will', 'attempt', 'to', 'recover', 'by', 'breaking', 'constraint', '<NSLayoutConstraint', ':', '0x7f8efa7db140', 'H', ':', '[NSImageView', ':', '0x7f8efa7db900(38)]>', 'Set', 'the', 'NSUserDefault', 'NSConstraintBasedLayoutVisualizeMutuallyExclusiveConstraints', 'to', 'YES', 'to', 'have', '-[NSWindow', 'visualizeConstraints', ':', ']', 'automatically', 'called', 'when', 'this', 'happens.', 'And/or', ',', 'break', 'on', 'objc_exception_throw', 'to', 'catch', 'this', 'in', 'the', 'debugger.']",8939d839,"Unable to simultaneously satisfy constraints : ( "" <NSLayoutConstraint : <*> H : [NSImageView : <*> "" , "" <NSLayoutConstraint : <*> H : |-(14)-[NSImageView : <*> (Names : PageItemCell : <*> , '|' : PageItemCell : <*> )> "" , "" <NSLayoutConstraint : <*> 'NSView-Encapsulated-Layout-Width' H : [PageItemCell(73)] (Names : PageItemCell : <*> )> "" , "" <NSLayoutConstraint : <*> H : [NSImageView : <*> : <*> "" , "" <NSLayoutConstraint : <*> H : [NSTextField : <*> (Names : PageItemCell : <*> , '|' : PageItemCell : <*> )> "" , "" <NSLayoutConstraint : <*> H : [NSTextField : <*> = NSSpace(8))-[NSTextField : <*> "" ) Will attempt to recover by breaking constraint <NSLayoutConstraint : <*> H : [NSImageView : <*> Set the NSUserDefault NSConstraintBasedLayoutVisualizeMutuallyExclusiveConstraints to YES to have -[NSWindow visualizeConstraints : ] automatically called when this happens. And/or , break on objc_exception_throw to catch this in the debugger."
1595,Jul,7,00:26:41,calvisitor-10-105-162-178,Preview,11512,,"['Unable', 'to', 'simultaneously', 'satisfy', 'constraints', ':', '(', '""', '<NSLayoutConstraint', ':', '0x7f8efb89e920', 'H', ':', '[NSImageView', ':', '0x7f8efb89d5d0(38)]>', '""', ',', '""', '<NSLayoutConstraint', ':', '0x7f8efb89aac0', 'H', ':', '|-(14)-[NSImageView', ':', '0x7f8efb89d5d0]', '(Names', ':', 'PageItemCell', ':', '0x7f8efb898930', ',', ""'|'"", ':', 'PageItemCell', ':', '0x7f8efb898930', ')>', '""', ',', '""', '<NSLayoutConstraint', ':', '0x7f8f071a6c20', ""'NSView-Encapsulated-Layout-Width'"", 'H', ':', '[PageItemCell(73)]', '(Names', ':', 'PageItemCell', ':', '0x7f8efb898930', ')>', '""', ',', '""', '<NSLayoutConstraint', ':', '0x7f8efb89d8a0', 'H', ':', '[NSImageView', ':', '0x7f8efb89d5d0]-(10)-[NSTextField', ':', '0x7f8efb89d250]>', '""', ',', '""', '<NSLayoutConstraint', ':', '0x7f8efb8980e0', 'H', ':', '[NSTextField', ':', '0x7f8efb89e7a0]-(14)-|', '(Names', ':', 'PageItemCell', ':', '0x7f8efb898930', ',', ""'|'"", ':', 'PageItemCell', ':', '0x7f8efb898930', ')>', '""', ',', '""', '<NSLayoutConstraint', ':', '0x7f8efb89ba20', 'H', ':', '[NSTextField', ':', '0x7f8efb89d250]-(>', '=', 'NSSpace(8))-[NSTextField', ':', '0x7f8efb89e7a0]>', '""', ')', 'Will', 'attempt', 'to', 'recover', 'by', 'breaking', 'constraint', '<NSLayoutConstraint', ':', '0x7f8efb89e920', 'H', ':', '[NSImageView', ':', '0x7f8efb89d5d0(38)]>', 'Set', 'the', 'NSUserDefault', 'NSConstraintBasedLayoutVisualizeMutuallyExclusiveConstraints', 'to', 'YES', 'to', 'have', '-[NSWindow', 'visualizeConstraints', ':', ']', 'automatically', 'called', 'when', 'this', 'happens.', 'And/or', ',', 'break', 'on', 'objc_exception_throw', 'to', 'catch', 'this', 'in', 'the', 'debugger.']",8939d839,"Unable to simultaneously satisfy constraints : ( "" <NSLayoutConstraint : <*> H : [NSImageView : <*> "" , "" <NSLayoutConstraint : <*> H : |-(14)-[NSImageView : <*> (Names : PageItemCell : <*> , '|' : PageItemCell : <*> )> "" , "" <NSLayoutConstraint : <*> 'NSView-Encapsulated-Layout-Width' H : [PageItemCell(73)] (Names : PageItemCell : <*> )> "" , "" <NSLayoutConstraint : <*> H : [NSImageView : <*> : <*> "" , "" <NSLayoutConstraint : <*> H : [NSTextField : <*> (Names : PageItemCell : <*> , '|' : PageItemCell : <*> )> "" , "" <NSLayoutConstraint : <*> H : [NSTextField : <*> = NSSpace(8))-[NSTextField : <*> "" ) Will attempt to recover by breaking constraint <NSLayoutConstraint : <*> H : [NSImageView : <*> Set the NSUserDefault NSConstraintBasedLayoutVisualizeMutuallyExclusiveConstraints to YES to have -[NSWindow visualizeConstraints : ] automatically called when this happens. And/or , break on objc_exception_throw to catch this in the debugger."
1596,Jul,7,00:30:06,calvisitor-10-105-162-178,syslogd,44,,"['Configuration', 'Notice', ':', 'ASL', 'Module', '""', '<*>', '""', 'sharing', 'output', 'destination', '""', '/var/log/Accounts', '""', 'with', 'ASL', 'Module', '""', '<*>', '""', '.', 'Output', 'parameters', 'from', 'ASL', 'Module', '""', '<*>', '""', 'override', 'any', 'specified', 'in', 'ASL', 'Module', '""', '<*>', '""', '.']",923875bc,"Configuration Notice : ASL Module "" <*> "" sharing output destination "" /var/log/Accounts "" with ASL Module "" <*> "" . Output parameters from ASL Module "" <*> "" override any specified in ASL Module "" <*> "" ."
1597,Jul,7,00:43:06,calvisitor-10-105-162-178,WindowServer,184,,"['send_datagram_available_ping', ':', 'pid', '<*>', 'failed', 'to', 'act', 'on', 'a', 'ping', 'it', 'dequeued', 'before', 'timing', 'out.']",9c96b253,send_datagram_available_ping : pid <*> failed to act on a ping it dequeued before timing out.
1598,Jul,7,00:43:09,calvisitor-10-105-162-178,imagent,355,,"['<IMMacNotificationCenterManager', ':', '0x7fdcc9d16380>', ':', 'NC', 'Disabled', ':', 'NO']",0ac078ee,<IMMacNotificationCenterManager : <*> : NC Disabled : NO
1599,Jul,7,00:43:09,calvisitor-10-105-162-178,identityservicesd,272,,"['<IMMacNotificationCenterManager', ':', '0x7ff1b2d17980>', ':', 'NC', 'Disabled', ':', 'NO']",0ac078ee,<IMMacNotificationCenterManager : <*> : NC Disabled : NO
1600,Jul,7,00:52:55,authorMacBook-Pro,corecaptured,37602,,"['CCFile', ':', ':', 'copyFile', 'fileName', 'is', '[2017-07-07_00', ',', '<*>', ',', '55.450817]-CCIOReporter-001.xml', ',', 'source', 'path', ':', '/var/log/CoreCapture/', '<*>', '/OneStats//[2017-07-07_00', ',', '<*>', ',', '55.450817]-CCIOReporter-001.xml', ',', 'dest', 'path', ':', '/Library/Logs/CrashReporter/CoreCapture/', '<*>', '/[2017-07-07_00', ',', '<*>', ',', '54.449889]', '=', 'AuthFail', ':', 'sts', ':', '5_rsn', ':', '0/OneStats//[2017-07-07_00', ',', '<*>', ',', '55.450817]-CCIOReporter-001.xml']",77d89191,"CCFile : : copyFile fileName is <*> , <*> , <*> , source path : /var/log/CoreCapture/ <*> <*> , <*> , <*> , dest path : /Library/Logs/CrashReporter/CoreCapture/ <*> <*> , <*> , <*> = AuthFail : sts : <*> : <*> , <*> , <*>"
1601,Jul,7,00:52:58,authorMacBook-Pro,symptomsd,215,,"['-[NetworkAnalyticsEngine', '_writeJournalRecord', ':', 'fromCellFingerprint', ':', 'key', ':', 'atLOI', ':', 'ofKind', ':', 'lqm', ':', 'isFaulty', ':', ']', 'Hashing', 'of', 'the', 'primary', 'key', 'failed.', 'Dropping', 'the', 'journal', 'record.']",933ce84f,-[NetworkAnalyticsEngine _writeJournalRecord : fromCellFingerprint : key : atLOI : ofKind : lqm : isFaulty : ] Hashing of the primary key failed. Dropping the journal record.
1602,Jul,7,00:52:58,authorMacBook-Pro,UserEventAgent,43,,"['Captive', ':', '[CNInfoNetworkActive', ':', '1748]', 'en0', ':', 'SSID', ""'CalVisitor'"", 'making', 'interface', 'primary', '(cache', 'indicates', 'network', 'not', 'captive)']",a08627f9,Captive : [CNInfoNetworkActive : 1748] en0 : SSID 'CalVisitor' making interface primary (cache indicates network not captive)
1603,Jul,7,00:53:03,calvisitor-10-105-162-178,com.apple.cts,43,,"['<*>', ':', 'scheduler_evaluate_activity', 'told', 'me', 'to', 'run', 'this', 'job', ';', 'however', ',', 'but', 'the', 'start', 'time', ""isn't"", 'for', '<*>', 'seconds.', 'Ignoring.']",702a7007,"<*> : scheduler_evaluate_activity told me to run this job ; however , but the start time isn't for <*> seconds. Ignoring."
1604,Jul,7,00:53:09,calvisitor-10-105-162-178,mds,63,,"['(DiskStore.Normal', ':', '2382)', '20cb04f', '1.000086']",c87a69e0,(DiskStore.Normal : 2382) 20cb04f 1.000086
1605,Jul,7,00:53:19,calvisitor-10-105-162-178,sandboxd,129,[37617],"['<*>', '(37617)', 'deny', 'network-outbound', '/private/var/run/mDNSResponder']",d2690211,<*> <*> deny <*> <*>
1606,Jul,7,00:53:26,calvisitor-10-105-162-178,com.apple.cts,43,,"['<*>', ':', 'scheduler_evaluate_activity', 'told', 'me', 'to', 'run', 'this', 'job', ';', 'however', ',', 'but', 'the', 'start', 'time', ""isn't"", 'for', '<*>', 'seconds.', 'Ignoring.']",702a7007,"<*> : scheduler_evaluate_activity told me to run this job ; however , but the start time isn't for <*> seconds. Ignoring."
1607,Jul,7,01:06:34,calvisitor-10-105-162-178,kernel,0,,"['AppleCamIn', ':', ':', 'systemWakeCall', '-', 'messageType', '=', '0xE0000340']",d9f8fb9a,AppleCamIn : : systemWakeCall - messageType = <*>
1608,Jul,7,01:33:49,calvisitor-10-105-162-178,kernel,0,,"['[HID]', '[ATC]', 'AppleDeviceManagementHIDEventService', ':', ':', 'processWakeReason', 'Wake', 'reason', ':', 'Host', '(0x01)']",23d6730c,[HID] [ATC] AppleDeviceManagementHIDEventService : : processWakeReason Wake reason : Host (0x01)
1609,Jul,7,01:34:46,calvisitor-10-105-162-178,kernel,0,,"['ARPT', ':', '761864.513194', ':', 'AirPort_Brcm43xx', ':', ':', 'powerChange', ':', 'System', 'Sleep']",ddd02900,ARPT : <*> : AirPort_Brcm43xx : : powerChange : System Sleep
1610,Jul,7,01:47:40,calvisitor-10-105-162-178,GoogleSoftwareUpdateAgent,37644,,"['<*>', '.090', 'GoogleSoftwareUpdateAgent[37644/0x7000002a0000]', '[lvl', '=', '2]', '-[KSOutOfProcessFetcher', 'beginFetchWithDelegate', ':', ']', 'KSOutOfProcessFetcher', 'start', 'fetch', 'from', 'URL', ':', '""', 'https', ':', '//', '<*>', '/service/update2?cup2hreq', '=', 'c30943ccd5e0a03e93b6be3e2b7e2127989f08f1bde99263ffee091de8b8bc39&cup2key', '=', '<*>', ':', '<*>', '""']",dbdcf378,"<*> <*> <*> [lvl = 2] -[KSOutOfProcessFetcher beginFetchWithDelegate : ] KSOutOfProcessFetcher start fetch from URL : "" https : // <*> /service/update2?cup2hreq = <*> = <*> : <*> """
1611,Jul,7,02:01:04,calvisitor-10-105-162-178,kernel,0,,"['Apple', '<*>', 'nderboltGenericHAL', ':', ':', 'earlyWake', '-', 'complete', '-', 'took', '<*>', 'milliseconds']",18856031,Apple <*> nderboltGenericHAL : : earlyWake - complete - took <*> milliseconds
1612,Jul,7,02:14:41,calvisitor-10-105-162-178,kernel,0,,"['AppleCamIn', ':', ':', 'systemWakeCall', '-', 'messageType', '=', '0xE0000340']",d9f8fb9a,AppleCamIn : : systemWakeCall - messageType = <*>
1613,Jul,7,02:15:01,calvisitor-10-105-162-178,com.apple.cts,43,,"['<*>', ':', 'scheduler_evaluate_activity', 'told', 'me', 'to', 'run', 'this', 'job', ';', 'however', ',', 'but', 'the', 'start', 'time', ""isn't"", 'for', '<*>', 'seconds.', 'Ignoring.']",702a7007,"<*> : scheduler_evaluate_activity told me to run this job ; however , but the start time isn't for <*> seconds. Ignoring."
1614,Jul,7,02:15:01,calvisitor-10-105-162-178,com.apple.cts,258,,"['<*>', ':', 'scheduler_evaluate_activity', 'told', 'me', 'to', 'run', 'this', 'job', ';', 'however', ',', 'but', 'the', 'start', 'time', ""isn't"", 'for', '<*>', 'seconds.', 'Ignoring.']",702a7007,"<*> : scheduler_evaluate_activity told me to run this job ; however , but the start time isn't for <*> seconds. Ignoring."
1615,Jul,7,02:28:19,calvisitor-10-105-162-178,kernel,0,,"['AppleCamIn', ':', ':', 'systemWakeCall', '-', 'messageType', '=', '0xE0000340']",d9f8fb9a,AppleCamIn : : systemWakeCall - messageType = <*>
1616,Jul,7,02:42:24,calvisitor-10-105-162-178,sandboxd,129,[37682],"['<*>', '(37682)', 'deny', 'network-outbound', '/private/var/run/mDNSResponder']",d2690211,<*> <*> deny <*> <*>
1617,Jul,7,02:42:27,calvisitor-10-105-162-178,com.apple.AddressBook.InternetAccountsBridge,37682,,"['dnssd_clientstub', 'ConnectToServer', ':', 'connect()->', 'No', 'of', 'tries', ':', '<*>']",3e43fb30,dnssd_clientstub ConnectToServer : connect()-> No of tries : <*>
1618,Jul,7,02:55:51,calvisitor-10-105-162-178,com.apple.CDScheduler,258,,"['Thermal', 'pressure', 'state', ':', '<*>', 'Memory', 'pressure', 'state', ':', '<*>']",3c63ed9d,Thermal pressure state : <*> Memory pressure state : <*>
1619,Jul,7,02:56:01,calvisitor-10-105-162-178,com.apple.cts,258,,"['<*>', ':', 'scheduler_evaluate_activity', 'told', 'me', 'to', 'run', 'this', 'job', ';', 'however', ',', 'but', 'the', 'start', 'time', ""isn't"", 'for', '<*>', 'seconds.', 'Ignoring.']",702a7007,"<*> : scheduler_evaluate_activity told me to run this job ; however , but the start time isn't for <*> seconds. Ignoring."
1620,Jul,7,03:09:18,calvisitor-10-105-162-178,kernel,0,,"['ARPT', ':', '762302.122693', ':', 'wl0', ':', 'leaveModulePoweredForOffloads', ':', 'Wi-Fi', 'will', 'stay', 'on.']",78db7f76,ARPT : <*> : wl0 : leaveModulePoweredForOffloads : Wi-Fi will stay on.
1621,Jul,7,03:09:38,calvisitor-10-105-162-178,com.apple.cts,258,,"['<*>', ':', 'scheduler_evaluate_activity', 'told', 'me', 'to', 'run', 'this', 'job', ';', 'however', ',', 'but', 'the', 'start', 'time', ""isn't"", 'for', '<*>', 'seconds.', 'Ignoring.']",702a7007,"<*> : scheduler_evaluate_activity told me to run this job ; however , but the start time isn't for <*> seconds. Ignoring."
1622,Jul,7,03:10:18,calvisitor-10-105-162-178,kernel,0,,"['ARPT', ':', '762363.637095', ':', 'AirPort_Brcm43xx', ':', ':', 'powerChange', ':', 'System', 'Sleep']",ddd02900,ARPT : <*> : AirPort_Brcm43xx : : powerChange : System Sleep
1623,Jul,7,03:22:55,calvisitor-10-105-162-178,kernel,0,,"['RTC', ':', 'PowerByCalendarDate', 'setting', 'ignored']",16771da2,RTC : PowerByCalendarDate setting ignored
1624,Jul,7,03:22:55,calvisitor-10-105-162-178,kernel,0,,"['ARPT', ':', '762366.143164', ':', 'AirPort_Brcm43xx', ':', ':', 'powerChange', ':', 'System', 'Wake', '-', 'Full', 'Wake/', 'Dark', 'Wake', '/', 'Maintenance', 'wake']",a160f0bd,ARPT : <*> : AirPort_Brcm43xx : : powerChange : System Wake - Full Wake/ Dark Wake / Maintenance wake
1625,Jul,7,03:23:15,calvisitor-10-105-162-178,com.apple.AddressBook.InternetAccountsBridge,37700,,"['dnssd_clientstub', 'ConnectToServer', ':', 'connect()->', 'No', 'of', 'tries', ':', '<*>']",3e43fb30,dnssd_clientstub ConnectToServer : connect()-> No of tries : <*>
1626,Jul,7,03:36:32,calvisitor-10-105-162-178,kernel,0,,"['IO', '<*>', 'nderboltSwitch<0>(0x0)', ':', ':', 'listenerCallback', '-', '<*>', 'nderbolt', 'HPD', 'packet', 'for', 'route', '=', '0x0', 'port', '=', '<*>', 'unplug', '=', '<*>']",6eee143b,IO <*> nderboltSwitch<0>(0x0) : : listenerCallback - <*> nderbolt HPD packet for route = 0x0 port = <*> unplug = <*>
1627,Jul,7,03:36:32,calvisitor-10-105-162-178,kernel,0,,"['AppleCamIn', ':', ':', 'wakeEventHandlerThread']",c57b7585,AppleCamIn : : wakeEventHandlerThread
1628,Jul,7,03:50:09,calvisitor-10-105-162-178,kernel,0,,"['ARPT', ':', '762484.281874', ':', 'AirPort_Brcm43xx', ':', ':', 'powerChange', ':', 'System', 'Wake', '-', 'Full', 'Wake/', 'Dark', 'Wake', '/', 'Maintenance', 'wake']",a160f0bd,ARPT : <*> : AirPort_Brcm43xx : : powerChange : System Wake - Full Wake/ Dark Wake / Maintenance wake
1629,Jul,7,03:50:19,calvisitor-10-105-162-178,com.apple.cts,43,,"['<*>', ':', 'scheduler_evaluate_activity', 'told', 'me', 'to', 'run', 'this', 'job', ';', 'however', ',', 'but', 'the', 'start', 'time', ""isn't"", 'for', '<*>', 'seconds.', 'Ignoring.']",702a7007,"<*> : scheduler_evaluate_activity told me to run this job ; however , but the start time isn't for <*> seconds. Ignoring."
1630,Jul,7,03:50:29,calvisitor-10-105-162-178,com.apple.cts,258,,"['<*>', ':', 'scheduler_evaluate_activity', 'told', 'me', 'to', 'run', 'this', 'job', ';', 'however', ',', 'but', 'the', 'start', 'time', ""isn't"", 'for', '<*>', 'seconds.', 'Ignoring.']",702a7007,"<*> : scheduler_evaluate_activity told me to run this job ; however , but the start time isn't for <*> seconds. Ignoring."
1631,Jul,7,03:51:08,calvisitor-10-105-162-178,kernel,0,,"['ARPT', ':', '762543.171617', ':', 'IOPMPowerSource', 'Information', ':', 'onSleep', ',', 'SleepType', ':', 'Normal', 'Sleep', ',', ""'ExternalConnected'"", ':', 'Yes', ',', ""'TimeRemaining'"", ':', '<*>', ',']",56814845,"ARPT : <*> : IOPMPowerSource Information : onSleep , SleepType : Normal Sleep , 'ExternalConnected' : Yes , 'TimeRemaining' : <*> ,"
1632,Jul,7,04:04:43,calvisitor-10-105-162-178,com.apple.cts,258,,"['<*>', ':', 'scheduler_evaluate_activity', 'told', 'me', 'to', 'run', 'this', 'job', ';', 'however', ',', 'but', 'the', 'start', 'time', ""isn't"", 'for', '<*>', 'seconds.', 'Ignoring.']",702a7007,"<*> : scheduler_evaluate_activity told me to run this job ; however , but the start time isn't for <*> seconds. Ignoring."
1633,Jul,7,04:04:43,calvisitor-10-105-162-178,kernel,0,,"['ARPT', ':', '762603.017378', ':', 'wl0', ':', 'setup_keepalive', ':', 'Local', 'port', ':', '<*>', ',', 'Remote', 'port', ':', '<*>']",9bce08e8,"ARPT : <*> : wl0 : setup_keepalive : Local port : <*> , Remote port : <*>"
1634,Jul,7,04:17:24,calvisitor-10-105-162-178,kernel,0,,"['AppleCamIn', ':', ':', 'wakeEventHandlerThread']",c57b7585,AppleCamIn : : wakeEventHandlerThread
1635,Jul,7,04:17:33,calvisitor-10-105-162-178,com.apple.cts,43,,"['<*>', ':', 'scheduler_evaluate_activity', 'told', 'me', 'to', 'run', 'this', 'job', ';', 'however', ',', 'but', 'the', 'start', 'time', ""isn't"", 'for', '<*>', 'seconds.', 'Ignoring.']",702a7007,"<*> : scheduler_evaluate_activity told me to run this job ; however , but the start time isn't for <*> seconds. Ignoring."
1636,Jul,7,04:17:37,calvisitor-10-105-162-178,locationd,82,,"['Location', 'icon', 'should', 'now', 'be', 'in', 'state', ""'Active'""]",3813df52,Location icon should now be in state <*>
